epoch,epoch_time_secs,cpu_usage_percent,gpu_0_usage_percent,gpu_1_usage_percent
59,5.176824569702148,19.7,10.666666666666666,0.0
60,5.396337270736694,19.9,7.666666666666667,0.0
61,5.248772382736206,20.5,6.333333333333333,0.0
62,5.314710378646851,19.9,7.0,0.0
63,5.160345077514648,19.8,4.0,0.0
64,5.201071262359619,19.8,6.333333333333333,0.0
65,5.256986618041992,19.9,0.0,0.0
66,5.305856466293335,19.6,6.333333333333333,0.0
67,5.129375696182251,19.0,6.333333333333333,0.0
68,5.14851713180542,19.8,12.666666666666666,0.0
69,5.17327094078064,22.2,12.666666666666666,0.0
70,5.330612897872925,21.0,6.333333333333333,0.0
71,5.3496434688568115,19.8,9.0,0.0
72,5.4091291427612305,20.8,9.666666666666666,0.0
73,5.260282039642334,19.7,6.333333333333333,0.0
74,5.349065542221069,19.7,7.0,0.0
75,5.319568634033203,19.7,6.333333333333333,0.0
76,5.380281448364258,19.5,9.666666666666666,0.0
77,5.330382347106934,19.7,6.333333333333333,0.0
78,5.230891227722168,19.7,6.333333333333333,0.0
79,5.273618698120117,19.7,6.333333333333333,0.0
80,5.302473068237305,19.8,6.333333333333333,0.0
81,5.191575288772583,19.7,12.0,0.0
82,5.30543065071106,19.8,6.333333333333333,0.0
83,5.173141002655029,19.7,6.333333333333333,0.0
84,5.1818437576293945,20.2,6.333333333333333,0.0
85,5.190946340560913,20.9,5.0,0.0
86,5.196585655212402,20.4,7.0,0.0
87,5.41628360748291,19.1,1.3333333333333333,0.0
88,5.2730631828308105,19.7,6.333333333333333,0.0
89,5.260934352874756,19.7,5.333333333333333,0.0
90,5.164597034454346,19.7,6.333333333333333,0.0
91,5.308329343795776,19.7,12.666666666666666,0.0
92,5.14105486869812,19.2,10.666666666666666,0.0
93,5.2022929191589355,19.9,12.666666666666666,0.0
94,5.302666425704956,20.1,12.666666666666666,0.0
95,5.179538011550903,17.8,8.666666666666666,0.0
96,5.221703052520752,19.8,12.666666666666666,0.0
97,5.231897830963135,19.2,6.333333333333333,0.0
98,5.227298974990845,17.1,9.0,0.0
99,5.3147361278533936,19.8,6.333333333333333,0.0
100,5.24683141708374,18.1,6.333333333333333,0.0
101,5.299355983734131,18.3,6.333333333333333,0.0
102,5.191474676132202,19.7,0.0,0.0
103,5.104124069213867,19.1,8.666666666666666,0.0
104,5.107906103134155,18.8,0.3333333333333333,0.0
105,5.260472297668457,21.7,10.333333333333334,0.0
106,5.410259962081909,21.7,6.333333333333333,0.0
107,5.160412549972534,20.3,1.0,0.0
108,5.255236387252808,19.8,12.666666666666666,0.0
109,5.211565017700195,19.7,6.333333333333333,0.0
110,5.209949254989624,19.8,12.666666666666666,0.0
111,5.175593376159668,19.7,6.0,0.0
112,5.17288875579834,19.7,6.333333333333333,0.0
113,5.18830418586731,19.7,12.666666666666666,0.0
114,5.178164720535278,19.7,8.333333333333334,0.0
115,5.206560134887695,19.7,12.666666666666666,0.0
116,5.197561264038086,19.8,3.3333333333333335,0.0
117,5.269171953201294,20.0,4.0,0.0
118,5.170083045959473,20.8,6.333333333333333,0.0
119,5.265324115753174,19.6,6.333333333333333,0.0
120,5.22354531288147,19.1,12.666666666666666,0.0
121,5.185128450393677,20.4,0.0,0.0
122,5.21919846534729,21.1,0.6666666666666666,0.0
123,5.53913140296936,20.3,3.0,0.0
124,5.167431116104126,19.6,2.6666666666666665,0.0
125,5.267921686172485,19.7,6.333333333333333,0.0
126,5.310270309448242,19.7,12.666666666666666,0.0
127,5.333324432373047,19.9,0.0,0.0
128,5.209961891174316,19.2,6.333333333333333,0.0
129,5.226566553115845,21.1,7.0,0.0
130,5.31812858581543,20.4,4.0,0.0
131,5.3388566970825195,19.8,6.333333333333333,0.0
132,5.237931489944458,19.8,4.0,0.0
133,5.372108459472656,19.4,8.333333333333334,0.0
134,5.362757921218872,19.1,12.666666666666666,0.0
135,5.302990436553955,19.3,8.0,0.0
136,5.287991523742676,19.8,6.666666666666667,0.0
137,5.263149261474609,19.8,4.0,0.0
138,5.376337766647339,19.3,7.666666666666667,0.0
139,5.182445287704468,19.1,6.333333333333333,0.0
140,5.323521614074707,19.5,6.333333333333333,0.0
141,5.209827184677124,23.0,7.0,0.0
142,5.325256824493408,20.7,6.666666666666667,0.0
143,5.32226300239563,19.7,6.333333333333333,0.0
144,5.153441667556763,19.7,12.666666666666666,0.0
145,5.26560378074646,19.8,10.666666666666666,0.0
146,5.350726842880249,19.7,7.333333333333333,0.0
147,5.344318151473999,19.7,6.333333333333333,0.0
148,5.309879779815674,19.3,6.666666666666667,0.0
149,5.401767730712891,19.8,6.333333333333333,0.0
150,5.267526865005493,19.9,7.666666666666667,0.0
151,5.363598346710205,20.0,6.333333333333333,0.0
152,5.223973751068115,20.9,12.666666666666666,0.0
153,5.171781539916992,19.7,8.0,0.0
154,5.127676010131836,19.8,4.333333333333333,0.0
155,5.237238883972168,19.3,2.6666666666666665,0.0
156,5.15779709815979,19.5,6.333333333333333,0.0
157,5.198472023010254,20.4,8.333333333333334,0.0
158,5.240805625915527,20.9,6.333333333333333,0.0
159,5.346410512924194,20.4,6.333333333333333,0.0
160,5.223212718963623,19.3,6.333333333333333,0.0
161,5.266007661819458,19.7,12.0,0.0
162,5.21980619430542,19.8,6.333333333333333,0.0
163,5.221552133560181,20.5,12.666666666666666,0.0
164,5.147529125213623,20.0,6.333333333333333,0.0
165,5.186796426773071,20.2,6.333333333333333,0.0
166,5.187196731567383,19.7,6.666666666666667,0.0
167,5.205285310745239,19.7,7.666666666666667,0.0
168,5.277118921279907,19.8,12.666666666666666,0.0
169,5.227217435836792,19.8,12.666666666666666,0.0
170,5.283205509185791,19.8,8.0,0.0
171,5.301527261734009,19.8,2.3333333333333335,0.0
172,5.409620761871338,19.7,6.333333333333333,0.0
173,5.32990837097168,19.8,11.0,0.0
174,5.30610466003418,20.1,6.333333333333333,0.0
175,5.128868341445923,20.1,12.666666666666666,0.0
176,5.264753103256226,19.7,6.333333333333333,0.0
177,5.275966167449951,22.6,7.666666666666667,0.0
178,5.31964373588562,18.0,12.666666666666666,0.0
179,5.206777811050415,19.8,3.0,0.0
180,5.207061767578125,19.1,3.0,0.0
181,5.197758197784424,19.7,6.333333333333333,0.0
182,5.230440616607666,19.3,6.333333333333333,0.0
183,5.197098731994629,19.7,12.666666666666666,0.0
184,5.255514860153198,19.7,6.333333333333333,0.0
185,5.198197841644287,19.8,6.333333333333333,0.0
186,5.239607572555542,20.6,6.333333333333333,0.0
187,5.201053619384766,20.2,6.333333333333333,0.0
188,5.208967924118042,19.8,6.333333333333333,0.0
189,5.189384460449219,19.8,3.6666666666666665,0.0
190,5.174644470214844,19.7,6.333333333333333,0.0
191,5.244698524475098,19.2,12.666666666666666,0.0
192,5.198281764984131,18.8,12.666666666666666,0.0
193,5.2396204471588135,21.2,6.333333333333333,0.0
194,5.250713586807251,20.3,4.0,0.0
195,5.309368848800659,20.2,9.333333333333334,0.0
196,5.301694869995117,19.4,6.333333333333333,0.0
197,5.437138319015503,19.9,6.333333333333333,0.0
198,5.199125051498413,21.2,12.666666666666666,0.0
199,5.219887018203735,19.1,6.333333333333333,0.0
200,5.2548182010650635,20.3,12.0,0.0
201,5.228831768035889,19.7,1.6666666666666667,0.0
202,5.300542831420898,19.8,8.333333333333334,0.0
203,5.231475830078125,19.7,3.3333333333333335,0.0
204,5.1552746295928955,16.2,6.333333333333333,0.0
205,5.142130613327026,17.5,5.333333333333333,0.0
206,5.298649787902832,19.8,9.666666666666666,0.0
207,5.248810768127441,19.7,4.666666666666667,0.0
208,5.247324705123901,19.7,6.333333333333333,0.0
209,5.283693790435791,20.8,7.333333333333333,0.0
210,5.267739534378052,20.0,9.0,0.0
211,5.1678807735443115,18.9,12.666666666666666,0.0
212,5.190744638442993,19.9,3.6666666666666665,0.0
213,5.287562608718872,22.3,6.333333333333333,0.0
214,5.3362202644348145,20.5,9.666666666666666,0.0
215,5.194988250732422,18.4,12.666666666666666,0.0
216,5.194830656051636,18.8,12.666666666666666,0.0
217,5.246637582778931,19.7,10.666666666666666,0.0
218,5.249343633651733,19.7,6.333333333333333,0.0
219,5.214295864105225,19.8,10.666666666666666,0.0
220,5.380755424499512,20.3,8.0,0.0
221,5.242074728012085,20.6,8.0,0.0
222,5.2748682498931885,19.8,6.333333333333333,0.0
223,5.269669771194458,19.7,3.6666666666666665,0.0
224,5.213443279266357,19.8,5.0,0.0
225,5.331230640411377,18.2,6.333333333333333,0.0
226,5.198164463043213,18.7,5.0,0.0
227,5.158878564834595,19.1,5.0,0.0
228,5.202719211578369,19.8,9.0,0.0
229,5.101952314376831,17.3,0.0,0.0
230,5.276373386383057,20.2,3.6666666666666665,0.0
231,5.224225997924805,20.2,0.0,0.0
232,5.216899156570435,20.9,11.666666666666666,0.0
233,5.184372186660767,20.1,12.666666666666666,0.0
234,5.179229259490967,19.7,0.3333333333333333,0.0
235,5.0933802127838135,19.4,12.666666666666666,0.0
236,5.135232210159302,20.3,6.333333333333333,0.0
237,5.334366798400879,19.8,6.333333333333333,0.0
238,5.3172125816345215,19.7,6.666666666666667,0.0
239,5.2340898513793945,19.8,6.666666666666667,0.0
240,5.285910606384277,19.7,6.333333333333333,0.0
241,5.171563386917114,19.7,4.333333333333333,0.0
242,5.210653781890869,19.7,6.333333333333333,0.0
243,5.418608903884888,20.4,0.0,0.0
244,5.18733549118042,20.3,4.666666666666667,0.0
245,5.205943584442139,19.8,6.333333333333333,0.0
246,5.192283391952515,19.7,6.333333333333333,0.0
247,5.188169479370117,19.1,6.333333333333333,0.0
248,5.171177625656128,19.8,1.0,0.0
249,5.211186647415161,22.2,6.333333333333333,0.0
250,5.3842689990997314,19.0,9.333333333333334,0.0
251,5.290088891983032,20.0,9.333333333333334,0.0
252,5.194912672042847,19.7,6.333333333333333,0.0
253,5.21720552444458,19.8,8.333333333333334,0.0
254,5.197719097137451,19.7,12.666666666666666,0.0
255,5.226528644561768,19.5,6.333333333333333,0.0
256,5.227545499801636,19.9,6.333333333333333,0.0
257,5.236806869506836,19.7,12.666666666666666,0.0
258,5.243199348449707,19.6,6.333333333333333,0.0
259,5.255976676940918,19.8,6.333333333333333,0.0
260,5.21443510055542,19.7,12.666666666666666,0.0
261,5.21804141998291,19.7,6.333333333333333,0.0
262,5.265317916870117,19.7,12.666666666666666,0.0
263,5.1976048946380615,18.1,6.333333333333333,0.0
264,5.202660799026489,19.0,2.6666666666666665,0.0
265,5.086266994476318,20.3,12.666666666666666,0.0
266,5.3925886154174805,21.4,12.666666666666666,0.0
267,5.309663534164429,21.0,6.333333333333333,0.0
268,5.332706451416016,19.9,12.666666666666666,0.0
269,5.248707294464111,19.1,10.333333333333334,0.0
270,5.199520826339722,18.3,5.333333333333333,0.0
271,5.1784632205963135,19.5,6.666666666666667,0.0
272,5.208171367645264,19.6,8.0,0.0
273,5.123182773590088,17.3,3.3333333333333335,0.0
274,5.211827278137207,19.0,11.333333333333334,0.0
275,5.190003156661987,19.8,12.666666666666666,0.0
276,5.212396860122681,19.7,12.666666666666666,0.0
277,5.267426252365112,19.8,5.333333333333333,0.0
278,5.300471067428589,20.8,6.333333333333333,0.0
279,5.294004201889038,19.8,0.0,0.0
280,5.2281389236450195,19.9,6.333333333333333,0.0
281,5.218637704849243,19.8,12.666666666666666,0.0
282,5.193697452545166,19.8,12.666666666666666,0.0
283,5.262609243392944,19.8,6.333333333333333,0.0
284,5.236893177032471,19.8,4.666666666666667,0.0
285,5.238215208053589,19.7,10.666666666666666,0.0
286,5.216779708862305,19.3,6.0,0.0
287,5.230513572692871,19.4,6.333333333333333,0.0
288,5.225518465042114,21.1,12.666666666666666,0.0
289,5.411130428314209,21.5,8.666666666666666,0.0
290,5.284900188446045,20.6,6.333333333333333,0.0
291,5.3259828090667725,19.7,12.0,0.0
292,5.200853586196899,19.6,8.333333333333334,0.0
293,5.253329753875732,19.7,12.666666666666666,0.0
294,5.26980996131897,19.6,6.333333333333333,0.0
295,5.263699293136597,19.7,6.666666666666667,0.0
296,5.242742538452148,19.7,6.333333333333333,0.0
297,5.3064587116241455,19.7,6.333333333333333,0.0
298,5.250643014907837,19.7,10.666666666666666,0.0
299,5.28215479850769,19.7,6.333333333333333,0.0
300,5.207341432571411,20.0,6.333333333333333,0.0
301,5.3017497062683105,20.7,6.333333333333333,0.0
302,5.1818506717681885,19.6,12.666666666666666,0.0
303,5.226868391036987,19.0,10.333333333333334,0.0
304,5.107814073562622,18.7,4.0,0.0
305,5.256728887557983,21.3,4.333333333333333,0.0
306,5.329858779907227,20.1,7.0,0.0
307,5.259650468826294,19.6,6.333333333333333,0.0
308,5.227270603179932,19.9,6.0,0.0
309,5.060730457305908,19.3,6.333333333333333,0.0
310,5.191523313522339,19.9,12.0,0.0
311,5.211842060089111,17.9,9.666666666666666,0.0
312,5.4543914794921875,20.6,4.0,0.0
313,5.228405237197876,20.0,6.333333333333333,0.0
314,5.240545272827148,19.8,10.0,0.0
315,5.165676832199097,19.7,6.0,0.0
316,5.256308078765869,19.7,6.333333333333333,0.0
317,5.22432804107666,19.8,6.333333333333333,0.0
318,5.273028135299683,19.4,1.3333333333333333,0.0
319,5.205872297286987,19.7,6.333333333333333,0.0
320,5.301717519760132,19.7,7.0,0.0
321,5.222164869308472,19.5,6.333333333333333,0.0
322,5.099532604217529,19.3,2.6666666666666665,0.0
323,5.173635959625244,19.8,6.333333333333333,0.0
324,5.219932317733765,23.2,3.3333333333333335,0.0
325,5.349404335021973,20.8,12.666666666666666,0.0
326,5.199397325515747,20.0,8.666666666666666,0.0
327,5.30040168762207,19.7,5.0,0.0
328,5.147363662719727,19.8,6.333333333333333,0.0
329,5.221713304519653,19.3,7.666666666666667,0.0
330,5.292013168334961,19.6,6.333333333333333,0.0
331,5.1746745109558105,19.7,6.666666666666667,0.0
332,5.200545310974121,19.5,6.333333333333333,0.0
333,5.214277505874634,19.4,6.333333333333333,0.0
334,5.295960903167725,19.8,10.333333333333334,0.0
335,5.346226215362549,20.6,6.333333333333333,0.0
336,5.241611957550049,20.1,1.6666666666666667,0.0
337,5.257904291152954,19.8,6.333333333333333,0.0
338,5.173801898956299,19.5,6.333333333333333,0.0
339,5.115947961807251,19.1,12.666666666666666,0.0
340,5.093461275100708,19.5,12.666666666666666,0.0
341,5.316154479980469,17.8,0.0,0.0
342,5.350496530532837,20.6,6.333333333333333,0.0
343,5.12408447265625,19.7,4.0,0.0
344,5.233764171600342,20.2,1.6666666666666667,0.0
345,5.166079521179199,19.1,2.0,0.0
346,5.279443264007568,21.0,11.666666666666666,0.0
347,5.31270170211792,20.7,6.333333333333333,0.0
348,5.212655782699585,19.9,12.666666666666666,0.0
349,5.244828701019287,19.8,0.0,0.0
350,5.2181901931762695,19.7,3.6666666666666665,0.0
351,5.151730298995972,19.9,3.3333333333333335,0.0
352,5.151413440704346,19.8,6.0,0.0
353,5.297419309616089,19.7,6.333333333333333,0.0
354,5.207850456237793,19.6,12.666666666666666,0.0
355,5.232954978942871,19.8,8.0,0.0
356,5.332072496414185,19.7,6.0,0.0
357,5.235739469528198,19.7,3.0,0.0
358,5.2886457443237305,20.2,6.333333333333333,0.0
359,5.195951461791992,19.7,6.333333333333333,0.0
360,5.244960308074951,22.0,12.666666666666666,0.0
361,5.354828119277954,20.6,9.333333333333334,0.0
362,5.258728504180908,19.9,12.666666666666666,0.0
363,5.167006015777588,19.5,0.6666666666666666,0.0
364,5.205861330032349,19.6,6.333333333333333,0.0
365,5.227152347564697,19.7,11.333333333333334,0.0
366,5.254475831985474,19.5,6.333333333333333,0.0
367,5.162604331970215,19.8,6.333333333333333,0.0
368,5.1746485233306885,14.0,12.666666666666666,0.0
369,5.287709951400757,20.1,6.666666666666667,0.0
370,5.117253065109253,20.6,12.666666666666666,0.0
371,5.286944389343262,19.8,6.333333333333333,0.0
372,5.1500043869018555,19.7,2.6666666666666665,0.0
373,5.231271505355835,19.8,6.333333333333333,0.0
374,5.24503493309021,19.5,8.333333333333334,0.0
375,5.1898510456085205,18.5,2.6666666666666665,0.0
376,5.181998014450073,20.0,6.333333333333333,0.0
377,5.234631538391113,21.6,3.0,0.0
378,5.312432765960693,20.7,9.0,0.0
379,5.151752471923828,20.0,6.333333333333333,0.0
380,5.184497117996216,19.7,6.666666666666667,0.0
381,5.205846309661865,20.5,4.333333333333333,0.0
382,5.119848966598511,20.5,12.666666666666666,0.0
383,5.226216554641724,19.8,11.666666666666666,0.0
384,5.207935094833374,19.7,6.333333333333333,0.0
385,5.184752941131592,19.8,6.333333333333333,0.0
386,5.178656101226807,19.8,12.666666666666666,0.0
387,5.184947967529297,19.7,12.666666666666666,0.0
388,5.2810258865356445,19.8,12.333333333333334,0.0
389,5.185466766357422,19.6,6.333333333333333,0.0
390,5.1987457275390625,19.7,0.0,0.0
391,5.266815900802612,19.8,12.666666666666666,0.0
392,5.270878553390503,20.3,6.333333333333333,0.0
393,5.15993332862854,20.7,3.3333333333333335,0.0
394,5.271831035614014,19.5,9.666666666666666,0.0
395,5.218738794326782,19.1,6.0,0.0
396,5.18290114402771,20.9,5.0,0.0
397,5.169708728790283,21.3,6.333333333333333,0.0
398,5.2723388671875,20.6,6.333333333333333,0.0
399,5.268158197402954,19.7,6.333333333333333,0.0
400,5.1730310916900635,19.7,4.666666666666667,0.0
401,5.278618812561035,19.7,6.333333333333333,0.0
402,5.294977903366089,19.7,9.0,0.0
403,5.312591791152954,19.7,6.333333333333333,0.0
404,5.2464258670806885,20.8,9.666666666666666,0.0
405,5.199045419692993,20.0,6.333333333333333,0.0
406,5.164076566696167,19.8,11.333333333333334,0.0
407,5.12913966178894,19.8,6.333333333333333,0.0
408,5.14835262298584,19.8,6.333333333333333,0.0
409,5.138958692550659,19.7,6.333333333333333,0.0
410,5.1401965618133545,19.4,4.0,0.0
411,5.142857313156128,19.1,12.333333333333334,0.0
412,5.098714113235474,19.4,6.333333333333333,0.0
413,5.1686484813690186,21.1,9.333333333333334,0.0
414,5.2826313972473145,19.9,12.666666666666666,0.0
415,5.234065532684326,18.2,6.333333333333333,0.0
416,5.184738636016846,20.5,5.0,0.0
417,5.150478839874268,19.8,7.333333333333333,0.0
418,5.194268226623535,17.9,2.6666666666666665,0.0
419,5.267214775085449,19.2,6.333333333333333,0.0
420,5.201889514923096,19.8,6.333333333333333,0.0
421,5.142654895782471,19.7,6.333333333333333,0.0
422,5.2440571784973145,18.6,6.333333333333333,0.0
423,5.168368101119995,16.3,12.333333333333334,0.0
424,5.160892009735107,13.5,0.0,0.0
425,5.2862982749938965,18.3,6.333333333333333,0.0
426,5.2403154373168945,19.7,12.666666666666666,0.0
427,5.234238147735596,20.7,7.666666666666667,0.0
428,5.15471887588501,20.2,6.333333333333333,0.0
429,5.279093980789185,19.4,6.666666666666667,0.0
430,5.2165491580963135,19.6,3.0,0.0
431,5.187479019165039,19.0,9.666666666666666,0.0
432,5.139435291290283,20.3,9.666666666666666,0.0
433,5.208989858627319,20.8,12.666666666666666,0.0
434,5.205064296722412,19.3,8.666666666666666,0.0
435,5.1916282176971436,19.2,6.333333333333333,0.0
436,5.302488088607788,19.8,1.0,0.0
437,5.305238485336304,19.7,6.333333333333333,0.0
438,5.2964136600494385,20.2,10.0,0.0
439,5.213579893112183,20.7,8.0,0.0
440,5.274787425994873,19.8,10.333333333333334,0.0
441,5.196276903152466,18.8,6.333333333333333,0.0
442,5.215810537338257,19.7,11.666666666666666,0.0
443,5.134347200393677,19.8,6.333333333333333,0.0
444,5.236512184143066,19.7,7.666666666666667,0.0
445,5.228036165237427,18.7,6.333333333333333,0.0
446,5.224037408828735,19.8,6.333333333333333,0.0
447,5.16325306892395,19.1,10.333333333333334,0.0
448,5.127074480056763,19.6,5.0,0.0
449,5.166680574417114,19.0,6.333333333333333,0.0
450,5.408172607421875,21.7,6.333333333333333,0.0
451,5.216434001922607,20.4,11.333333333333334,0.0
452,5.238735198974609,19.5,4.0,0.0
453,5.173104763031006,19.8,5.333333333333333,0.0
454,5.246755123138428,19.9,6.666666666666667,0.0
455,5.143875598907471,19.4,13.0,0.0
456,5.183980941772461,19.7,8.0,0.0
457,5.232959747314453,18.9,10.666666666666666,0.0
458,5.1805260181427,19.7,2.3333333333333335,0.0
459,5.1900928020477295,19.7,4.333333333333333,0.0
460,5.246309041976929,19.7,11.333333333333334,0.0
461,5.2908546924591064,20.0,7.0,0.0
462,5.185208797454834,20.5,3.6666666666666665,0.0
463,5.187419891357422,19.8,12.666666666666666,0.0
464,5.3032143115997314,19.8,4.0,0.0
465,5.141901016235352,18.7,8.0,0.0
466,5.194026470184326,19.6,5.333333333333333,0.0
467,5.213408470153809,18.9,2.6666666666666665,0.0
468,5.202925443649292,20.1,6.333333333333333,0.0
469,5.239365816116333,19.9,0.0,0.0
470,5.232331275939941,20.6,0.0,0.0
471,5.248104810714722,20.3,6.333333333333333,0.0
472,5.271891832351685,19.5,4.666666666666667,0.0
473,5.135553359985352,20.5,2.6666666666666665,0.0
474,5.166154146194458,20.2,12.666666666666666,0.0
475,5.149444580078125,19.8,0.0,0.0
476,5.235940933227539,19.8,7.0,0.0
477,5.371447801589966,19.8,6.333333333333333,0.0
478,5.310253381729126,19.8,8.0,0.0
479,5.24332594871521,19.7,6.333333333333333,0.0
480,5.2353057861328125,19.8,6.666666666666667,0.0
481,5.2571258544921875,19.8,3.3333333333333335,0.0
482,5.189781904220581,19.6,6.0,0.0
483,5.096282958984375,19.8,8.666666666666666,0.0
484,5.1873579025268555,19.5,0.6666666666666666,0.0
485,5.128242492675781,20.0,6.333333333333333,0.0
486,5.251052618026733,20.0,8.666666666666666,0.0
487,5.22620153427124,19.3,12.666666666666666,0.0
488,5.137142658233643,20.2,12.666666666666666,0.0
489,5.087729215621948,20.0,10.666666666666666,0.0
490,5.334744930267334,21.0,6.333333333333333,0.0
491,5.51575493812561,20.5,6.333333333333333,0.0
492,5.305082559585571,19.7,6.333333333333333,0.0
493,5.318911790847778,19.7,10.0,0.0
494,5.332156181335449,19.7,5.0,0.0
495,5.264666318893433,19.3,9.666666666666666,0.0
496,5.3815436363220215,18.9,6.333333333333333,0.0
497,5.2673773765563965,20.0,5.333333333333333,0.0
498,5.204878807067871,19.7,6.666666666666667,0.0
499,5.170946836471558,19.8,8.0,0.0
500,5.17767858505249,19.8,8.666666666666666,0.0
501,5.142307996749878,19.8,12.666666666666666,0.0
502,5.147312164306641,19.8,6.333333333333333,0.0
503,5.124640464782715,19.8,9.666666666666666,0.0
504,5.176626205444336,19.2,5.0,0.0
505,5.115960121154785,19.7,12.666666666666666,0.0
506,5.206894159317017,21.1,0.0,0.0
507,5.296654224395752,21.1,6.0,0.0
508,5.269920825958252,20.9,12.666666666666666,0.0
509,5.208606243133545,19.8,6.333333333333333,0.0
510,5.222734451293945,19.7,6.333333333333333,0.0
511,5.190236806869507,19.7,6.333333333333333,0.0
512,5.216206073760986,19.8,6.333333333333333,0.0
513,5.2638771533966064,19.7,12.666666666666666,0.0
514,5.320959091186523,19.7,6.333333333333333,0.0
515,5.286149024963379,19.7,0.3333333333333333,0.0
516,5.235685586929321,19.4,6.333333333333333,0.0
517,5.19048810005188,19.4,7.333333333333333,0.0
518,5.1944193840026855,19.7,6.333333333333333,0.0
519,5.269512891769409,20.7,7.666666666666667,0.0
520,5.158574342727661,19.9,6.333333333333333,0.0
521,5.1968159675598145,19.1,6.333333333333333,0.0
522,5.179306983947754,20.0,12.666666666666666,0.0
523,5.120979309082031,19.2,12.666666666666666,0.0
524,5.187394142150879,20.2,8.666666666666666,0.0
525,5.129944562911987,19.6,6.333333333333333,0.0
526,5.227536201477051,22.3,12.666666666666666,0.0
527,5.269330739974976,20.4,6.333333333333333,0.0
528,5.112031698226929,19.7,6.333333333333333,0.0
529,5.19569993019104,19.7,0.0,0.0
530,5.282838582992554,20.1,6.0,0.0
531,5.211597442626953,20.6,9.333333333333334,0.0
532,5.201992511749268,19.7,12.333333333333334,0.0
533,5.210252523422241,19.3,12.666666666666666,0.0
534,5.254115581512451,19.7,9.333333333333334,0.0
535,5.226592302322388,19.7,6.333333333333333,0.0
536,5.334735631942749,19.7,8.333333333333334,0.0
537,5.2881693840026855,19.7,6.333333333333333,0.0
538,5.193495988845825,19.7,0.0,0.0
539,5.132145166397095,19.8,6.333333333333333,0.0
540,5.150439023971558,19.4,0.3333333333333333,0.0
541,5.13124942779541,19.0,9.333333333333334,0.0
542,5.252689838409424,21.2,12.666666666666666,0.0
543,5.263723611831665,21.5,4.333333333333333,0.0
544,5.35465931892395,20.3,7.333333333333333,0.0
545,5.146541118621826,19.5,6.333333333333333,0.0
546,5.313078880310059,19.6,9.333333333333334,0.0
